scene,mode,method,sample_id,frame_index,altitude_m,view_angle_deg,yaw_deg,keypoints,matches,inliers,inlier_ratio,reproj_err_px,scale,tiles_searched,plausible,reject_code,error_m,sigma_m,latency_ms,detect_ms,match_ms,ransac_ms
Scene_09,satellite,orb,L09_0116,115,91.74,88.57,89.86,4096,1150,7,0.0061,0.374,0.3107,9,False,PLE-08,,,945.9,132.0,713.8,52.3
Scene_09,satellite,orb,L09_0117,116,91.99,88.61,89.97,4096,1174,9,0.0077,1.615,0.8034,9,False,PLE-08,,,748.0,127.4,522.5,50.3
Scene_09,satellite,orb,L09_0118,117,91.84,88.67,90.02,4096,1243,6,0.0048,0.199,0.2345,9,False,PLE-08,,,988.9,158.9,707.4,52.2
Scene_09,satellite,orb,L09_0119,118,91.51,88.68,89.99,4096,1242,6,0.0048,0.475,0.2502,9,False,PLE-08,,,1238.7,150.4,932.3,89.7
Scene_09,satellite,orb,L09_0120,119,91.17,88.69,89.94,4096,1256,7,0.0056,0.754,15.0624,9,False,PLE-08,,,979.4,143.4,706.4,57.4
Scene_09,satellite,orb,L09_0121,120,91.09,88.54,91.94,4096,1318,7,0.0053,0.599,0.8702,9,False,PLE-08,,,1128.8,139.6,879.5,55.8
Scene_09,satellite,orb,L09_0122,121,91.2,88.55,92.34,4096,1256,6,0.0048,0.464,2.1248,9,False,PLE-08,,,882.6,121.2,654.3,65.5
Scene_09,satellite,orb,L09_0123,122,91.15,88.63,90.98,4096,1226,6,0.0049,0.397,1.0192,9,False,PLE-08,,,738.3,125.5,512.5,52.5
Scene_09,satellite,orb,L09_0124,123,90.88,88.47,90.7,4096,1308,6,0.0046,0.509,0.5004,9,False,PLE-08,,,778.7,136.3,545.2,55.8
Scene_09,satellite,orb,L09_0125,124,91.15,88.28,89.75,4096,1209,7,0.0058,0.51,0.0561,9,False,PLE-08,,,798.2,131.0,582.5,38.0
Scene_09,satellite,orb,L09_0479,125,98.89,89.97,99.83,4096,1274,15,0.0118,1.182,0.37,9,False,PLE-08,,,766.4,154.7,511.0,40.3
Scene_09,satellite,orb,L09_0480,126,93.96,89.89,97.6,4096,1307,9,0.0069,1.191,1.6657,9,False,PLE-08,,,690.6,125.3,482.3,44.3
Scene_09,satellite,orb,L09_0481,127,88.96,89.94,97.02,4096,1255,15,0.012,1.419,0.1465,9,False,PLE-08,,,801.4,123.0,602.2,45.9
Scene_09,satellite,orb,L09_0482,128,83.97,89.92,96.45,4096,1264,8,0.0063,0.951,0.6173,9,False,PLE-08,,,666.0,118.3,474.9,45.6
Scene_09,satellite,orb,L09_0483,129,79.04,89.87,96.35,4096,1294,15,0.0116,1.669,0.4395,9,False,PLE-08,,,665.0,116.6,477.6,39.8
Scene_09,satellite,orb,L09_0484,130,75.18,89.8,96.05,4096,1265,7,0.0055,0.504,0.8308,9,False,PLE-08,,,633.0,101.7,466.8,37.7
Scene_09,satellite,orb,L09_0485,131,70.97,89.78,95.96,4096,1282,6,0.0047,0.154,0.1888,9,False,PLE-08,,,648.5,95.1,488.7,39.6
Scene_09,satellite,orb,L09_0486,132,66.91,89.57,95.6,4096,1210,7,0.0058,0.447,0.6935,9,False,PLE-08,,,723.6,85.6,568.6,42.8
Scene_09,satellite,orb,L09_0487,133,62.89,89.46,95.74,4096,1259,7,0.0056,0.475,3.9901,9,False,PLE-08,,,645.9,81.5,504.4,38.2
